interface,workload,cache_state,file_size_bytes,block_size_bytes,threads,qd,seed,repetition,wall_seconds,total_bytes,throughput_MBps,latency_us_per_op,cpu_user_seconds,cpu_sys_seconds,Minor_faults,major_faults,voluntary_ctx,involuntary_ctx
mmap,mixed_rand,warm,2147483648,262144,4,0,42,3,4.7273,2147483648,433.228,577.063,0.427042,0.624689,15956,98776,59,3
mmap,mixed_rand,cold,2147483648,262144,4,0,42,4,16.1884,2147483648,126.511,1976.12,0.558646,2.60272,13465,109954,3505,33
mmap,mixed_rand,warm,2147483648,262144,4,0,42,4,4.65274,2147483648,440.171,567.961,0.370661,0.68107,15937,98752,31,6
mmap,mixed_rand,cold,2147483648,262144,4,0,42,5,16.1214,2147483648,127.036,1967.95,0.614369,2.52601,13480,109953,3508,39
mmap,mixed_rand,warm,2147483648,262144,4,0,42,5,4.63114,2147483648,442.224,565.324,0.3575,0.66791,14576,98760,38,3
mmap,mixed_rand,cold,2147483648,262144,8,0,42,1,14.9296,2147483648,137.177,1822.46,0.600567,2.55309,13476,110001,3557,60
mmap,mixed_rand,warm,2147483648,262144,8,0,42,1,4.61508,2147483648,443.762,563.365,0.415467,0.910714,15964,98796,123,3
mmap,mixed_rand,cold,2147483648,262144,8,0,42,2,15.0902,2147483648,135.717,1842.06,0.515586,2.61096,10995,110048,3580,49
mmap,mixed_rand,warm,2147483648,262144,8,0,42,2,4.51204,2147483648,453.896,550.786,0.401397,0.875221,15965,98767,83,3
mmap,mixed_rand,cold,2147483648,262144,8,0,42,3,14.8491,2147483648,137.921,1812.63,0.58844,2.56174,13471,110065,3566,49
mmap,mixed_rand,warm,2147483648,262144,8,0,42,3,4.55802,2147483648,449.318,556.399,0.451335,0.821404,15967,98775,99,6
mmap,mixed_rand,cold,2147483648,262144,8,0,42,4,14.8124,2147483648,138.263,1808.15,0.506315,2.64707,13456,109973,3466,55
mmap,mixed_rand,warm,2147483648,262144,8,0,42,4,4.60666,2147483648,444.573,562.337,0.479348,0.814221,15977,98762,87,5
mmap,mixed_rand,cold,2147483648,262144,8,0,42,5,15.119,2147483648,135.459,1845.58,0.656548,2.47037,10948,109931,3435,52
mmap,mixed_rand,warm,2147483648,262144,8,0,42,5,4.61366,2147483648,443.899,563.191,0.43406,0.839107,15962,98773,88,4
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,1,10.6286,2147483648,192.688,5189.73,0.383859,1.49517,25325,107386,3292,5
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,1,5.00197,2147483648,409.439,2442.37,0.422616,0.503233,14611,99328,17,6
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,2,10.6347,2147483648,192.578,5192.71,0.396054,1.42716,17566,107386,3296,5
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,2,5.08856,2147483648,402.471,2484.65,0.418166,0.491776,14611,99328,17,4
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,3,10.5331,2147483648,194.435,5143.1,0.41152,1.22473,25036,107386,3294,10
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,3,4.87202,2147483648,420.36,2378.91,0.411732,0.505634,14611,99328,18,3
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,4,10.6047,2147483648,193.122,5178.08,0.440646,1.42636,25033,107386,3292,3
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,4,5.11455,2147483648,400.427,2497.34,0.437174,0.486655,14611,99328,18,7
mmap,mixed_rand,cold,2147483648,1048576,1,0,42,5,10.3971,2147483648,196.978,5076.71,0.400924,1.48498,25048,107386,3298,13
mmap,mixed_rand,warm,2147483648,1048576,1,0,42,5,5.03627,2147483648,406.65,2459.12,0.376566,0.530358,14611,99328,17,8
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,1,13.0825,2147483648,156.545,6387.96,0.515745,2.20838,14037,107483,3386,24
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,1,4.6921,2147483648,436.478,2291.07,0.371266,0.660124,14600,99328,24,5
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,2,13.2978,2147483648,154.01,6493.08,0.486671,2.21611,14046,107495,3387,28
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,2,4.59801,2147483648,445.41,2245.12,0.407519,0.613907,14600,99328,28,2
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,3,13.2204,2147483648,154.912,6455.3,0.503736,2.2116,13464,107541,3411,29
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,3,4.60255,2147483648,444.971,2247.34,0.384829,0.641572,14614,99328,22,5
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,4,13.2646,2147483648,154.396,6476.83,0.559498,2.1585,14055,107501,3392,28
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,4,4.79667,2147483648,426.963,2342.12,0.38829,0.648313,14599,99328,23,3
mmap,mixed_rand,cold,2147483648,1048576,4,0,42,5,13.1872,2147483648,155.302,6439.08,0.420157,2.06836,14051,107496,3411,23
mmap,mixed_rand,warm,2147483648,1048576,4,0,42,5,4.64311,2147483648,441.084,2267.14,0.453854,0.583924,14600,99328,21,3
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,1,12.4757,2147483648,164.159,6091.67,0.563147,2.14643,14042,107554,3449,36
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,1,4.70746,2147483648,435.054,2298.56,0.4684,0.802395,14748,99506,271,4
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,2,12.782,2147483648,160.225,6241.23,0.508056,2.23327,14068,107772,3658,51
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,2,4.68508,2147483648,437.132,2287.64,0.480317,0.779439,14901,99686,515,5
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,3,12.5203,2147483648,163.574,6113.42,0.523605,2.20531,14014,107526,3423,40
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,3,4.49158,2147483648,455.964,2193.15,0.446732,0.796087,14758,99478,266,2
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,4,12.5657,2147483648,162.983,6135.6,0.55101,2.17611,14084,107711,3595,37
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,4,4.52426,2147483648,452.671,2209.11,0.434085,0.83088,14780,99469,287,5
mmap,mixed_rand,cold,2147483648,1048576,8,0,42,5,12.3581,2147483648,165.722,6034.22,0.556835,2.14495,14056,107624,3496,32
mmap,mixed_rand,warm,2147483648,1048576,8,0,42,5,4.56582,2147483648,448.551,2229.4,0.444919,0.779593,14772,99535,276,3
